run_id,frame,time_ps,combined_frame_index,n_salt_bridge_atom_pairs,n_salt_bridge_residue_pairs
RUN5,1320,64.5324372,666,5,4
RUN5,1330,65.0213193,667,4,4
RUN5,1340,65.5102014,668,4,4
RUN5,1350,65.9990835,669,6,5
RUN5,1360,66.4879656,670,5,5
RUN5,1370,66.97684770000001,671,6,6
RUN5,1380,67.4657298,672,6,5
RUN5,1390,67.9546119,673,5,5
RUN5,1400,68.443494,674,5,5
RUN5,1410,68.9323761,675,5,5
RUN5,1420,69.4212582,676,6,5
RUN5,1430,69.91014030000001,677,6,5
RUN5,1440,70.3990224,678,4,4
RUN5,1450,70.8879045,679,4,4
